sample_name,BioSample,rnai,Assay.Type,LibraryLayout,LibrarySource,LibrarySelection,Strain,Instrument,Experiment,Run,Sample.Name
Met_SRR3487450,SAMN04960437,Met,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749449,SRR3487450,GSM2145713
sage_SRR3487452,SAMN04960439,sage,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749451,SRR3487452,GSM2145715
CG8301_SRR3487454,SAMN04960441,CG8301,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749453,SRR3487454,GSM2145717
CG10669_SRR3487456,SAMN04960443,CG10669,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749455,SRR3487456,GSM2145719
CG18262_SRR3487459,SAMN04960446,CG18262,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749458,SRR3487459,GSM2145722
Hmr_SRR3487461,SAMN04960448,Hmr,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749460,SRR3487461,GSM2145724
shn_SRR3487463,SAMN04960450,shn,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749462,SRR3487463,GSM2145726
Hr51_SRR3487465,SAMN04960452,Hr51,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749464,SRR3487465,GSM2145728
CG8319_SRR3487466,SAMN04960453,CG8319,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749465,SRR3487466,GSM2145729
LacZ_SRR3487468,SAMN04960126,LacZ,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749467,SRR3487468,GSM2145731
sba_SRR3487470,SAMN04960128,sba,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749469,SRR3487470,GSM2145733
CG2889_SRR3487473,SAMN04960455,CG2889,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749472,SRR3487473,GSM2145736
dik_SRR3487474,SAMN04960125,dik,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749473,SRR3487474,GSM2145737
E[Pc]_SRR3487475,SAMN04960131,E[Pc],RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749474,SRR3487475,GSM2145738
CG7101_SRR3487477,SAMN04960133,CG7101,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749476,SRR3487477,GSM2145740
CG8359_SRR3487478,SAMN04960134,CG8359,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749477,SRR3487478,GSM2145741
dys_SRR3487480,SAMN04960136,dys,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749479,SRR3487480,GSM2145743
Arc42_SRR3487481,SAMN04960137,Arc42,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749480,SRR3487481,GSM2145744
CG1792_SRR3487482,SAMN04960138,CG1792,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749481,SRR3487482,GSM2145745
CG11398_SRR3487484,SAMN04960140,CG11398,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749483,SRR3487484,GSM2145747
mamo_SRR3487485,SAMN04960141,mamo,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749484,SRR3487485,GSM2145748
sbb_SRR3487487,SAMN04960143,sbb,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749486,SRR3487487,GSM2145750
Crg-1_SRR3487489,SAMN04960146,Crg-1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749488,SRR3487489,GSM2145752
CG8478_SRR3487490,SAMN04960147,CG8478,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749489,SRR3487490,GSM2145753
Rpb10_SRR3487492,SAMN04960149,Rpb10,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749491,SRR3487492,GSM2145755
CG4730_SRR3487493,SAMN04960150,CG4730,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749492,SRR3487493,GSM2145756
CG4557_SRR3487495,SAMN04960152,CG4557,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749494,SRR3487495,GSM2145758
NFAT_SRR3487497,SAMN04960154,NFAT,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749496,SRR3487497,GSM2145760
sd_SRR3487499,SAMN04960246,sd,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749498,SRR3487499,GSM2145762
br_SRR3487501,SAMN04960248,br,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749500,SRR3487501,GSM2145764
topi_SRR3487503,SAMN04960250,topi,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749502,SRR3487503,GSM2145766
Ets97D_SRR3487507,SAMN04960254,Ets97D,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749506,SRR3487507,GSM2145770
cic_SRR3487511,SAMN04960258,cic,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749510,SRR3487511,GSM2145774
MTF-1_SRR3487513,SAMN04960260,MTF-1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749512,SRR3487513,GSM2145776
Ada2b_SRR3487515,SAMN04960262,Ada2b,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749514,SRR3487515,GSM2145778
lds_SRR3487516,SAMN04960263,lds,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749515,SRR3487516,GSM2145779
MED26_SRR3487519,SAMN04960266,MED26,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749518,SRR3487519,GSM2145782
CHES-1-like_SRR3487520,SAMN04960267,CHES-1-like,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749519,SRR3487520,GSM2145783
mof_SRR3487521,SAMN04960268,mof,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749520,SRR3487521,GSM2145784
CG34422_SRR3487522,SAMN04960269,CG34422,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749521,SRR3487522,GSM2145785
kay_SRR3487523,SAMN04960270,kay,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749522,SRR3487523,GSM2145786
crol_SRR3487524,SAMN04960271,crol,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749523,SRR3487524,GSM2145787
Mnt_SRR3487531,SAMN04960402,Mnt,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749530,SRR3487531,GSM2145794
HmgZ_SRR3487532,SAMN04960403,HmgZ,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749531,SRR3487532,GSM2145795
CG9215_SRR3487533,SAMN04960397,CG9215,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749532,SRR3487533,GSM2145796
CG10321_SRR3487534,SAMN04960398,CG10321,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749533,SRR3487534,GSM2145797
ttk_SRR3487535,SAMN04960399,ttk,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749534,SRR3487535,GSM2145798
d4_SRR3487536,SAMN04960400,d4,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749535,SRR3487536,GSM2145799
CG12236_SRR3487542,SAMN04960409,CG12236,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749542,SRR3487542,GSM2145805
CG17829_SRR3487543,SAMN04960410,CG17829,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749543,SRR3487543,GSM2145806
pita_SRR3487544,SAMN04960411,pita,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749544,SRR3487544,GSM2145807
Met_SRR3487545,SAMN04960412,Met,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749545,SRR3487545,GSM2145808
luna_SRR3487546,SAMN04960413,luna,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749546,SRR3487546,GSM2145809
sage_SRR3487547,SAMN04960414,sage,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749547,SRR3487547,GSM2145810
bl_SRR3487548,SAMN04960415,bl,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749548,SRR3487548,GSM2145811
CG8301_SRR3487549,SAMN04960416,CG8301,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749549,SRR3487549,GSM2145812
Rbf2_SRR3487550,SAMN04960417,Rbf2,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749550,SRR3487550,GSM2145813
trem_SRR3487552,SAMN04960419,trem,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749552,SRR3487552,GSM2145815
sqz_SRR3487553,SAMN04960420,sqz,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749553,SRR3487553,GSM2145816
dik_SRR3487557,SAMN04960425,dik,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749557,SRR3487557,GSM2145820
shn_SRR3487558,SAMN04960276,shn,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749558,SRR3487558,GSM2145821
sba_SRR3487565,SAMN04960282,sba,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749565,SRR3487565,GSM2145828
MED22_SRR3487566,SAMN04960283,MED22,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749566,SRR3487566,GSM2145829
dik_SRR3487569,SAMN04960286,dik,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749569,SRR3487569,GSM2145832
E[Pc]_SRR3487570,SAMN04960287,E[Pc],RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749570,SRR3487570,GSM2145833
CG8359_SRR3487573,SAMN04960290,CG8359,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749573,SRR3487573,GSM2145836
RpII15_SRR3487574,SAMN04960291,RpII15,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749574,SRR3487574,GSM2145837
Arc42_SRR3487576,SAMN04960293,Arc42,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749576,SRR3487576,GSM2145839
CG1792_SRR3487577,SAMN04960294,CG1792,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749577,SRR3487577,GSM2145840
CG11398_SRR3487579,SAMN04960296,CG11398,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749579,SRR3487579,GSM2145842
exd_SRR3487581,SAMN04960298,exd,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749581,SRR3487581,GSM2145844
sbb_SRR3487582,SAMN04960299,sbb,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749582,SRR3487582,GSM2145845
Crg-1_SRR3487584,SAMN04960301,Crg-1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749584,SRR3487584,GSM2145847
CG8478_SRR3487585,SAMN04960302,CG8478,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749585,SRR3487585,GSM2145848
Scm_SRR3487586,SAMN04960303,Scm,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749586,SRR3487586,GSM2145849
CG4730_SRR3487588,SAMN04960305,CG4730,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749588,SRR3487588,GSM2145851
Mes-4_SRR3487589,SAMN04960366,Mes-4,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749589,SRR3487589,GSM2145852
CG3711_SRR3487591,SAMN04960373,CG3711,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749591,SRR3487591,GSM2145854
NFAT_SRR3487592,SAMN04960374,NFAT,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749592,SRR3487592,GSM2145855
Taf8_SRR3487593,SAMN04960368,Taf8,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749593,SRR3487593,GSM2145856
Rbf_SRR3487595,SAMN04960370,Rbf,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749595,SRR3487595,GSM2145858
Usf_SRR3487596,SAMN04960371,Usf,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749596,SRR3487596,GSM2145859
Bap170_SRR3487599,SAMN04960376,Bap170,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749599,SRR3487599,GSM2145862
CG8944_SRR3487603,SAMN04960380,CG8944,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749603,SRR3487603,GSM2145866
MTA1-like_SRR3487605,SAMN04960383,MTA1-like,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749605,SRR3487605,GSM2145868
stwl_SRR3487608,SAMN04960386,stwl,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749608,SRR3487608,GSM2145871
Atf3_SRR3487609,SAMN04960387,Atf3,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749609,SRR3487609,GSM2145872
CG10543_SRR3487610,SAMN04960381,CG10543,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749610,SRR3487610,GSM2145873
ph-d_SRR3487612,SAMN04960389,ph-d,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749612,SRR3487612,GSM2145875
E[var]3-9_SRR3487613,SAMN04960390,E[var]3-9,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749613,SRR3487613,GSM2145876
jim_SRR3487628,SAMN04960165,jim,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749628,SRR3487628,GSM2145891
fd68A_SRR3487629,SAMN04960166,fd68A,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749629,SRR3487629,GSM2145892
pnr_SRR3487630,SAMN04960167,pnr,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749630,SRR3487630,GSM2145893
Tbp_SRR3487633,SAMN04960170,Tbp,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749633,SRR3487633,GSM2145896
Nf-YA_SRR3487634,SAMN04960171,Nf-YA,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749634,SRR3487634,GSM2145897
ken_SRR3487635,SAMN04960172,ken,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749635,SRR3487635,GSM2145898
apt_SRR3487636,SAMN04960173,apt,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749636,SRR3487636,GSM2145899
CG11723_SRR3487643,SAMN04960180,CG11723,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749643,SRR3487643,GSM2145906
Eip75B_SRR3487644,SAMN04960181,Eip75B,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749644,SRR3487644,GSM2145907
z_SRR3487645,SAMN04960182,z,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749645,SRR3487645,GSM2145908
pnt_SRR3487647,SAMN04960184,pnt,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749647,SRR3487647,GSM2145910
trr_SRR3487648,SAMN04960185,trr,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749648,SRR3487648,GSM2145911
dm_SRR3487649,SAMN04960336,dm,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749649,SRR3487649,GSM2145912
Blimp-1_SRR3487650,SAMN04960337,Blimp-1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749650,SRR3487650,GSM2145913
CG4730_SRR3487662,SAMN04960349,CG4730,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749662,SRR3487662,GSM2145925
ftz-f1_SRR3487665,SAMN04960352,ftz-f1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749665,SRR3487665,GSM2145928
Smox_SRR3487666,SAMN04960353,Smox,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749666,SRR3487666,GSM2145929
yps_SRR3487667,SAMN04960354,yps,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749667,SRR3487667,GSM2145930
Clamp_SRR3487669,SAMN04960356,Clamp,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749669,SRR3487669,GSM2145932
cg_SRR3487670,SAMN04960357,cg,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749670,SRR3487670,GSM2145933
hang_SRR3487671,SAMN04960358,hang,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749671,SRR3487671,GSM2145934
cic_SRR3487675,SAMN04960362,cic,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749675,SRR3487675,GSM2145938
Lmpt_SRR3487677,SAMN04960310,Lmpt,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749677,SRR3487677,GSM2145940
MED14_SRR3487678,SAMN04960364,MED14,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749678,SRR3487678,GSM2145941
MED11_SRR3487680,SAMN04960306,MED11,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749680,SRR3487680,GSM2145943
Lmpt_SRR3487681,SAMN04960307,Lmpt,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749681,SRR3487681,GSM2145944
E[spl]m3-HLH_SRR3487682,SAMN04960308,E[spl]m3-HLH,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749682,SRR3487682,GSM2145945
CG9890_SRR3487687,SAMN04960314,CG9890,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749687,SRR3487687,GSM2145950
chm_SRR3487711,SAMN04960188,chm,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749711,SRR3487711,GSM2145974
Eip74EF_SRR3487712,SAMN04960189,Eip74EF,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749712,SRR3487712,GSM2145975
usp_SRR3487714,SAMN04960191,usp,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749714,SRR3487714,GSM2145977
CG8924_SRR3487715,SAMN04960192,CG8924,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749715,SRR3487715,GSM2145978
Nf-YC_SRR3487716,SAMN04960193,Nf-YC,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749716,SRR3487716,GSM2145979
CG11247_SRR3487717,SAMN04960194,CG11247,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749717,SRR3487717,GSM2145980
Nipped-A_SRR3487720,SAMN04960197,Nipped-A,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749720,SRR3487720,GSM2145983
EloA_SRR3487721,SAMN04960198,EloA,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749721,SRR3487721,GSM2145984
BtbVII_SRR3487722,SAMN04960199,BtbVII,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749722,SRR3487722,GSM2145985
jim_SRR3487723,SAMN04960200,jim,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749723,SRR3487723,GSM2145986
fd68A_SRR3487724,SAMN04960201,fd68A,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749724,SRR3487724,GSM2145987
TfIIS_SRR3487726,SAMN04960203,TfIIS,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749726,SRR3487726,GSM2145989
brk_SRR3487727,SAMN04960204,brk,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749727,SRR3487727,GSM2145990
ken_SRR3487730,SAMN04960207,ken,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749730,SRR3487730,GSM2145993
chinmo_SRR3487732,SAMN04960210,chinmo,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749732,SRR3487732,GSM2145995
luna_SRR3487736,SAMN04960214,luna,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749736,SRR3487736,GSM2145999
Mef2_SRR3487737,SAMN04960215,Mef2,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749737,SRR3487737,GSM2146000
CG11723_SRR3487738,SAMN04960209,CG11723,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749738,SRR3487738,GSM2146001
z_SRR3487740,SAMN04960217,z,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749740,SRR3487740,GSM2146003
pnt_SRR3487742,SAMN04960219,pnt,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749742,SRR3487742,GSM2146005
mof_SRR3487747,SAMN04960224,mof,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749747,SRR3487747,GSM2146010
NK7.1_SRR3487748,SAMN04960225,NK7.1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749748,SRR3487748,GSM2146011
peb_SRR3487751,SAMN04960228,peb,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749751,SRR3487751,GSM2146014
Xbp1_SRR3487752,SAMN04960229,Xbp1,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749752,SRR3487752,GSM2146015
LacZ_SRR3487753,SAMN04960230,LacZ,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749753,SRR3487753,GSM2146016
tef_SRR3487755,SAMN04960232,tef,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749755,SRR3487755,GSM2146018
Asx_SRR3487756,SAMN04960233,Asx,RNA-Seq,SINGLE,TRANSCRIPTOMIC,cDNA,S2R+,Illumina HiSeq 2500,SRX1749757,SRR3487756,GSM2146019
